cell,domain,s,reuse,pattern,width,scope,n_rows,n_caps,realized_s,union_rows,union_share,overlap_ratio,mean_payload_len,survivor_payload_len,A,B,C,CBO,D,O,C_over_B,C_over_A,C_over_O,B_over_O,A_over_O,regret_C,regret_A,regret_B,logr_C_A,logr_C_B,tokens_A,tokens_B,tokens_C,tokens_O,rows_A,rows_B,rows_C,amort_A,amort_B,amort_C,amort_O,evictions_C,cov_C,quality_note
finproc|s75|r1|NESTED|w4|CELL,finproc,75,1,NESTED,4,CELL,10000,4,0.7509,7509,0.7509,0.0,56.91,56.87,9.54072,7.140366,7.164395,7.140366,7.164395,7.140366,1.00337,0.75093,1.00337,1.0,1.33617,0.00337,0.33617,0.0,-0.286445,0.00336,3664320,2751662,2751662,8e-05,40000,30036,30036,9.54072,7.140366,7.1643948,7.140366,0,0.7509,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w1|WORKLOAD,finproc,75,10,DISJOINT,1,WORKLOAD,10000,1,0.75105,10000,1.0,3.378696,56.91,56.88,1.91596,14.324025,1.91596,3.338873,3.338873,1.91596,0.13376,1.0,1.0,7.47616,1.0,0.0,0.0,6.47616,0.0,-2.011719,751080,5640736,751080,0.0008,10000,75105,10000,0.191596,1.43240245,0.191596,0.191596,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w1|CAP_10PCT,finproc,75,10,DISJOINT,1,CAP_10PCT,10000,1,0.75105,10000,1.0,3.378696,56.91,56.88,1.91596,14.324025,14.384108,14.378137,17.715048,1.91596,1.00419,7.50752,7.50752,7.47616,1.0,6.50752,0.0,6.47616,2.015905,0.004186,751080,5640736,5640736,0.0008,10000,75105,75105,0.191596,1.43240245,1.43841085,0.191596,74105,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w1|CELL,finproc,75,10,DISJOINT,1,CELL,10000,1,0.75105,10000,1.0,3.378696,56.91,56.88,1.91596,14.324025,14.384108,14.378137,17.715048,1.91596,1.00419,7.50752,7.50752,7.47616,1.0,6.50752,0.0,6.47616,2.015905,0.004186,751080,5640736,5640736,0.0008,10000,75105,75105,0.191596,1.43240245,1.43841085,0.191596,0,0.7503,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w2|WORKLOAD,finproc,75,10,DISJOINT,2,WORKLOAD,10000,2,0.7527,10000,1.0,3.387817,56.91,56.93,4.49112,33.673082,4.49112,7.84753,4.49112,4.49112,0.13337,1.0,1.0,7.4977,1.0,0.0,0.0,6.4977,0.0,-2.014597,1692160,12733926,1692160,0.0008,20000,150540,20000,0.449112,3.3673082,0.449112,0.449112,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w2|CAP_10PCT,finproc,75,10,DISJOINT,2,CAP_10PCT,10000,2,0.7527,10000,1.0,3.387817,56.91,56.93,4.49112,33.673082,33.793514,33.781511,43.782093,4.49112,1.00358,7.52452,7.52452,7.4977,1.0,6.52452,0.0,6.4977,2.018167,0.00357,1692160,12733926,12733926,0.0008,20000,150540,150540,0.449112,3.3673082,3.3793514,0.449112,148540,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w2|CELL,finproc,75,10,DISJOINT,2,CELL,10000,2,0.7527,10000,1.0,3.387817,56.91,56.93,4.49112,33.673082,33.793514,33.781511,43.782093,4.49112,1.00358,7.52452,7.52452,7.4977,1.0,6.52452,0.0,6.4977,2.018167,0.00357,1692160,12733926,12733926,0.0008,20000,150540,150540,0.449112,3.3673082,3.3793514,0.449112,0,0.7527,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w4|WORKLOAD,finproc,75,10,DISJOINT,4,WORKLOAD,10000,4,0.75067,10000,1.0,3.382512,56.91,56.93,9.54144,71.38561,9.54144,16.673874,16.673874,9.54144,0.13366,1.0,1.0,7.48164,1.0,0.0,0.0,6.48164,0.0,-2.012452,3664320,27510102,3664320,0.0008,40000,300268,40000,0.954144,7.138561,0.954144,0.954144,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w4|CAP_10PCT,finproc,75,10,DISJOINT,4,CAP_10PCT,10000,4,0.75067,10000,1.0,3.382512,56.91,56.93,9.54144,71.38561,71.625824,71.601828,88.313599,9.54144,1.00337,7.50681,7.50681,7.48164,1.0,6.50681,0.0,6.48164,2.015811,0.003359,3664320,27510102,27510102,0.0008,40000,300268,300268,0.954144,7.138561,7.16258244,0.954144,296268,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|DISJOINT|w4|CELL,finproc,75,10,DISJOINT,4,CELL,10000,4,0.75067,10000,1.0,3.382512,56.91,56.93,9.54144,71.38561,71.625824,71.601828,88.313599,9.54144,1.00337,7.50681,7.50681,7.48164,1.0,6.50681,0.0,6.48164,2.015811,0.003359,3664320,27510102,27510102,0.0008,40000,300268,300268,0.954144,7.138561,7.16258244,0.954144,0,0.7484,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w1|WORKLOAD,finproc,75,10,OVERLAP,1,WORKLOAD,10000,1,0.60563,9951,0.9951,3.39889,56.91,56.88,1.91596,11.550484,1.906508,3.055172,3.055172,1.906508,0.16506,0.99507,1.0,6.05845,1.00496,0.0,0.00496,5.05845,-0.004945,-1.801454,751080,4548441,747366,0.0008,10000,60563,9951,0.191596,1.15504835,0.19065083,0.19065083,0,0.9951,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w1|CAP_10PCT,finproc,75,10,OVERLAP,1,CAP_10PCT,10000,1,0.60563,9951,0.9951,3.39889,56.91,56.88,1.91596,11.550484,11.598934,11.594083,16.881081,1.906508,1.00419,6.05385,6.08386,6.05845,1.00496,5.08386,0.00496,5.05845,1.800694,0.004186,751080,4548441,4548441,0.0008,10000,60563,60563,0.191596,1.15504835,1.15989339,0.19065083,59563,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w1|CELL,finproc,75,10,OVERLAP,1,CELL,10000,1,0.60563,9951,0.9951,3.39889,56.91,56.88,1.91596,11.550484,11.598934,11.594083,16.881081,1.906508,1.00419,6.05385,6.08386,6.05845,1.00496,5.08386,0.00496,5.05845,1.800694,0.004186,751080,4548441,4548441,0.0008,10000,60563,60563,0.191596,1.15504835,1.15989339,0.19065083,0,0.6065,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w2|WORKLOAD,finproc,75,10,OVERLAP,2,WORKLOAD,10000,2,0.60579,9936,0.9936,3.402301,56.91,56.87,4.49112,27.106601,4.462178,7.146309,7.146309,4.462178,0.16462,0.99356,1.0,6.07475,1.00649,0.0,0.00649,5.07475,-0.006465,-1.80414,1692160,10251345,1681228,0.0008,20000,121158,19872,0.449112,2.7106601,0.44621776,0.44621776,0,0.9936,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w2|CAP_10PCT,finproc,75,10,OVERLAP,2,CAP_10PCT,10000,2,0.60579,9936,0.9936,3.402301,56.91,56.87,4.49112,27.106601,27.203527,27.193876,39.60659,4.462178,1.00358,6.05718,6.09647,6.07475,1.00649,5.09647,0.00649,5.07475,1.801245,0.003569,1692160,10251345,10251345,0.0008,20000,121158,121158,0.449112,2.7106601,2.72035274,0.44621776,119158,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w2|CELL,finproc,75,10,OVERLAP,2,CELL,10000,2,0.60579,9936,0.9936,3.402301,56.91,56.87,4.49112,27.106601,27.203527,27.193876,39.60659,4.462178,1.00358,6.05718,6.09647,6.07475,1.00649,5.09647,0.00649,5.07475,1.801245,0.003569,1692160,10251345,10251345,0.0008,20000,121158,121158,0.449112,2.7106601,2.72035274,0.44621776,0,0.6022,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w4|WORKLOAD,finproc,75,10,OVERLAP,4,WORKLOAD,10000,4,0.6068,9950,0.995,3.401862,56.91,56.87,9.54144,57.68976,9.493772,15.209982,15.209982,9.493772,0.16457,0.995,1.0,6.07659,1.00502,0.0,0.00502,5.07659,-0.005008,-1.804444,3664320,22230360,3646016,0.0008,40000,242720,39800,0.954144,5.768976,0.9493772,0.9493772,0,0.995,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w4|CAP_10PCT,finproc,75,10,OVERLAP,4,CAP_10PCT,10000,4,0.6068,9950,0.995,3.401862,56.91,56.87,9.54144,57.68976,57.883936,57.864595,84.15077,9.493772,1.00337,6.06658,6.09704,6.07659,1.00502,5.09704,0.00502,5.07659,1.802795,0.00336,3664320,22230360,22230360,0.0008,40000,242720,242720,0.954144,5.768976,5.7883936,0.9493772,238720,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|OVERLAP|w4|CELL,finproc,75,10,OVERLAP,4,CELL,10000,4,0.6068,9950,0.995,3.401862,56.91,56.87,9.54144,57.68976,57.883936,57.864595,84.15077,9.493772,1.00337,6.06658,6.09704,6.07659,1.00502,5.09704,0.00502,5.07659,1.802795,0.00336,3664320,22230360,22230360,0.0008,40000,242720,242720,0.954144,5.768976,5.7883936,0.9493772,0,0.6047,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|NESTED|w1|WORKLOAD,finproc,75,10,NESTED,1,WORKLOAD,10000,1,0.68179,10000,1.0,3.237038,56.91,56.85,1.915966,13.005349,1.915966,2.177886,2.177886,1.915966,0.14732,1.0,1.0,6.78788,1.0,0.0,0.0,5.78788,0.0,-1.915139,751080,5121647,751080,0.000806,10000,68179,10000,0.1915966,1.30053495,0.1915966,0.1915966,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|NESTED|w1|CAP_10PCT,finproc,75,10,NESTED,1,CAP_10PCT,10000,1,0.68179,10000,1.0,3.237038,56.91,56.85,1.915966,13.005349,13.059893,13.058795,13.486713,1.915966,1.00419,6.81635,6.81635,6.78788,1.0,5.81635,0.0,5.78788,1.919324,0.004185,751080,5121647,5121647,0.000806,10000,68179,68179,0.1915966,1.30053495,1.30598927,0.1915966,67179,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|NESTED|w1|CELL,finproc,75,10,NESTED,1,CELL,10000,1,0.68179,10000,1.0,3.237038,56.91,56.85,1.915966,13.005349,13.059893,13.058795,13.486713,1.915966,1.00419,6.81635,6.81635,6.78788,1.0,5.81635,0.0,5.78788,1.919324,0.004185,751080,5121647,5121647,0.000806,10000,68179,68179,0.1915966,1.30053495,1.30598927,0.1915966,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|NESTED|w2|WORKLOAD,finproc,75,10,NESTED,2,WORKLOAD,10000,2,0.68179,10000,1.0,3.237038,56.91,56.85,4.491126,30.509707,4.491126,5.105518,5.105518,4.491126,0.1472,1.0,1.0,6.79333,1.0,0.0,0.0,5.79333,0.0,-1.915941,1692160,11538695,1692160,0.000806,20000,136358,20000,0.4491126,3.0509707,0.4491126,0.4491126,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|NESTED|w2|CAP_10PCT,finproc,75,10,NESTED,2,CAP_10PCT,10000,2,0.68179,10000,1.0,3.237038,56.91,56.85,4.491126,30.509707,30.618793,30.616598,31.620076,4.491126,1.00358,6.81762,6.81762,6.79333,1.0,5.81762,0.0,5.79333,1.919511,0.003569,1692160,11538695,11538695,0.000806,20000,136358,136358,0.4491126,3.0509707,3.06187934,0.4491126,134358,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|NESTED|w2|CELL,finproc,75,10,NESTED,2,CELL,10000,2,0.68179,10000,1.0,3.237038,56.91,56.85,4.491126,30.509707,30.618793,30.616598,31.620076,4.491126,1.00358,6.81762,6.81762,6.79333,1.0,5.81762,0.0,5.79333,1.919511,0.003569,1692160,11538695,11538695,0.000806,20000,136358,136358,0.4491126,3.0509707,3.06187934,0.4491126,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|NESTED|w4|WORKLOAD,finproc,75,10,NESTED,4,WORKLOAD,10000,4,0.68179,10000,1.0,3.237038,56.91,56.85,9.541446,64.836632,9.541446,10.847062,10.847062,9.541446,0.14716,1.0,1.0,6.79526,1.0,0.0,0.0,5.79526,0.0,-1.916226,3664320,24986402,3664320,0.000806,40000,272716,40000,0.9541446,6.4836632,0.9541446,0.9541446,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
finproc|s75|r10|NESTED|w4|CAP_10PCT,finproc,75,10,NESTED,4,CAP_10PCT,10000,4,0.68179,10000,1.0,3.237038,56.91,56.85,9.541446,64.836632,65.054805,65.050414,67.182643,9.541446,1.00336,6.81813,6.81813,6.79526,1.0,5.81813,0.0,5.79526,1.919585,0.003359,3664320,24986402,24986402,0.000806,40000,272716,272716,0.9541446,6.4836632,6.50548048,0.9541446,268716,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
