cell,scope,reuse,union_share,cap_share,pred_C_beats_A,actual_C_beats_A,correct
finproc|s25|r10|DISJOINT|w2|CAP_10PCT,CAP_10PCT,10,0.9439,0.1,0,0,1
finproc|s25|r10|DISJOINT|w2|CELL,CELL,10,0.9439,0.1,0,0,1
finproc|s25|r10|DISJOINT|w4|WORKLOAD,WORKLOAD,10,0.9467,1.0,1,1,1
finproc|s25|r10|DISJOINT|w4|CAP_10PCT,CAP_10PCT,10,0.9467,0.1,0,0,1
finproc|s25|r10|DISJOINT|w4|CELL,CELL,10,0.9467,0.1,0,0,1
finproc|s25|r10|OVERLAP|w1|WORKLOAD,WORKLOAD,10,0.777,1.0,1,1,1
finproc|s25|r10|OVERLAP|w1|CAP_10PCT,CAP_10PCT,10,0.777,0.1,0,0,1
finproc|s25|r10|OVERLAP|w1|CELL,CELL,10,0.777,0.1,0,0,1
finproc|s25|r10|OVERLAP|w2|WORKLOAD,WORKLOAD,10,0.7688,1.0,1,1,1
finproc|s25|r10|OVERLAP|w2|CAP_10PCT,CAP_10PCT,10,0.7688,0.1,0,0,1
finproc|s25|r10|OVERLAP|w2|CELL,CELL,10,0.7688,0.1,0,0,1
finproc|s25|r10|OVERLAP|w4|WORKLOAD,WORKLOAD,10,0.7662,1.0,1,1,1
finproc|s25|r10|OVERLAP|w4|CAP_10PCT,CAP_10PCT,10,0.7662,0.1,0,0,1
finproc|s25|r10|OVERLAP|w4|CELL,CELL,10,0.7662,0.1,0,0,1
finproc|s25|r10|NESTED|w1|WORKLOAD,WORKLOAD,10,0.4541,1.0,1,1,1
finproc|s25|r10|NESTED|w1|CAP_10PCT,CAP_10PCT,10,0.4541,0.1,0,0,1
finproc|s25|r10|NESTED|w1|CELL,CELL,10,0.4541,0.1,0,0,1
finproc|s25|r10|NESTED|w2|WORKLOAD,WORKLOAD,10,0.4541,1.0,1,1,1
finproc|s25|r10|NESTED|w2|CAP_10PCT,CAP_10PCT,10,0.4541,0.1,0,0,1
finproc|s25|r10|NESTED|w2|CELL,CELL,10,0.4541,0.1,0,0,1
finproc|s25|r10|NESTED|w4|WORKLOAD,WORKLOAD,10,0.4541,1.0,1,1,1
finproc|s25|r10|NESTED|w4|CAP_10PCT,CAP_10PCT,10,0.4541,0.1,0,0,1
finproc|s25|r10|NESTED|w4|CELL,CELL,10,0.4541,0.1,0,0,1
finproc|s25|r50|DISJOINT|w1|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s25|r50|DISJOINT|w1|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s25|r50|DISJOINT|w1|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s25|r50|DISJOINT|w2|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s25|r50|DISJOINT|w2|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s25|r50|DISJOINT|w2|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s25|r50|DISJOINT|w4|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s25|r50|DISJOINT|w4|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s25|r50|DISJOINT|w4|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s25|r50|OVERLAP|w1|WORKLOAD,WORKLOAD,50,0.9981,1.0,1,1,1
finproc|s25|r50|OVERLAP|w1|CAP_10PCT,CAP_10PCT,50,0.9981,0.1,0,0,1
finproc|s25|r50|OVERLAP|w1|CELL,CELL,50,0.9981,0.02,0,0,1
finproc|s25|r50|OVERLAP|w2|WORKLOAD,WORKLOAD,50,0.9989,1.0,1,1,1
finproc|s25|r50|OVERLAP|w2|CAP_10PCT,CAP_10PCT,50,0.9989,0.1,0,0,1
finproc|s25|r50|OVERLAP|w2|CELL,CELL,50,0.9989,0.02,0,0,1
finproc|s25|r50|OVERLAP|w4|WORKLOAD,WORKLOAD,50,0.999,1.0,1,1,1
finproc|s25|r50|OVERLAP|w4|CAP_10PCT,CAP_10PCT,50,0.999,0.1,0,0,1
finproc|s25|r50|OVERLAP|w4|CELL,CELL,50,0.999,0.02,0,0,1
finproc|s25|r50|NESTED|w1|WORKLOAD,WORKLOAD,50,0.4864,1.0,1,1,1
finproc|s25|r50|NESTED|w1|CAP_10PCT,CAP_10PCT,50,0.4864,0.1,0,0,1
finproc|s25|r50|NESTED|w1|CELL,CELL,50,0.4864,0.02,0,0,1
finproc|s25|r50|NESTED|w2|WORKLOAD,WORKLOAD,50,0.4864,1.0,1,1,1
finproc|s25|r50|NESTED|w2|CAP_10PCT,CAP_10PCT,50,0.4864,0.1,0,0,1
finproc|s25|r50|NESTED|w2|CELL,CELL,50,0.4864,0.02,0,0,1
finproc|s25|r50|NESTED|w4|WORKLOAD,WORKLOAD,50,0.4864,1.0,1,1,1
finproc|s25|r50|NESTED|w4|CAP_10PCT,CAP_10PCT,50,0.4864,0.1,0,0,1
finproc|s25|r50|NESTED|w4|CELL,CELL,50,0.4864,0.02,0,0,1
finproc|s25|r100|DISJOINT|w1|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s25|r100|DISJOINT|w1|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s25|r100|DISJOINT|w1|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s25|r100|DISJOINT|w2|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s25|r100|DISJOINT|w2|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s25|r100|DISJOINT|w2|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s25|r100|DISJOINT|w4|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s25|r100|DISJOINT|w4|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s25|r100|DISJOINT|w4|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s25|r100|OVERLAP|w1|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s25|r100|OVERLAP|w1|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s25|r100|OVERLAP|w1|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s25|r100|OVERLAP|w2|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s25|r100|OVERLAP|w2|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s25|r100|OVERLAP|w2|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s25|r100|OVERLAP|w4|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s25|r100|OVERLAP|w4|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s25|r100|OVERLAP|w4|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s25|r100|NESTED|w1|WORKLOAD,WORKLOAD,100,0.4914,1.0,1,1,1
finproc|s25|r100|NESTED|w1|CAP_10PCT,CAP_10PCT,100,0.4914,0.1,0,0,1
finproc|s25|r100|NESTED|w1|CELL,CELL,100,0.4914,0.01,0,0,1
finproc|s25|r100|NESTED|w2|WORKLOAD,WORKLOAD,100,0.4914,1.0,1,1,1
finproc|s25|r100|NESTED|w2|CAP_10PCT,CAP_10PCT,100,0.4914,0.1,0,0,1
finproc|s25|r100|NESTED|w2|CELL,CELL,100,0.4914,0.01,0,0,1
finproc|s25|r100|NESTED|w4|WORKLOAD,WORKLOAD,100,0.4914,1.0,1,1,1
finproc|s25|r100|NESTED|w4|CAP_10PCT,CAP_10PCT,100,0.4914,0.1,0,0,1
finproc|s25|r100|NESTED|w4|CELL,CELL,100,0.4914,0.01,0,0,1
finproc|s50|r1|DISJOINT|w1|WORKLOAD,WORKLOAD,1,0.5001,1.0,1,1,1
finproc|s50|r1|DISJOINT|w1|CAP_10PCT,CAP_10PCT,1,0.5001,0.1,0,1,0
finproc|s50|r1|DISJOINT|w1|CELL,CELL,1,0.5001,1.0,1,1,1
finproc|s50|r1|DISJOINT|w2|WORKLOAD,WORKLOAD,1,0.5084,1.0,1,1,1
finproc|s50|r1|DISJOINT|w2|CAP_10PCT,CAP_10PCT,1,0.5084,0.1,0,1,0
finproc|s50|r1|DISJOINT|w2|CELL,CELL,1,0.5084,1.0,1,1,1
finproc|s50|r1|DISJOINT|w4|WORKLOAD,WORKLOAD,1,0.5028,1.0,1,1,1
finproc|s50|r1|DISJOINT|w4|CAP_10PCT,CAP_10PCT,1,0.5028,0.1,0,1,0
finproc|s50|r1|DISJOINT|w4|CELL,CELL,1,0.5028,1.0,1,1,1
finproc|s50|r1|OVERLAP|w1|WORKLOAD,WORKLOAD,1,0.4325,1.0,1,1,1
finproc|s50|r1|OVERLAP|w1|CAP_10PCT,CAP_10PCT,1,0.4325,0.1,0,1,0
finproc|s50|r1|OVERLAP|w1|CELL,CELL,1,0.4325,1.0,1,1,1
finproc|s50|r1|OVERLAP|w2|WORKLOAD,WORKLOAD,1,0.4401,1.0,1,1,1
finproc|s50|r1|OVERLAP|w2|CAP_10PCT,CAP_10PCT,1,0.4401,0.1,0,1,0
finproc|s50|r1|OVERLAP|w2|CELL,CELL,1,0.4401,1.0,1,1,1
finproc|s50|r1|OVERLAP|w4|WORKLOAD,WORKLOAD,1,0.4371,1.0,1,1,1
finproc|s50|r1|OVERLAP|w4|CAP_10PCT,CAP_10PCT,1,0.4371,0.1,0,1,0
finproc|s50|r1|OVERLAP|w4|CELL,CELL,1,0.4371,1.0,1,1,1
finproc|s50|r1|NESTED|w1|WORKLOAD,WORKLOAD,1,0.4971,1.0,1,1,1
finproc|s50|r1|NESTED|w1|CAP_10PCT,CAP_10PCT,1,0.4971,0.1,0,1,0
finproc|s50|r1|NESTED|w1|CELL,CELL,1,0.4971,1.0,1,1,1
finproc|s50|r1|NESTED|w2|WORKLOAD,WORKLOAD,1,0.4971,1.0,1,1,1
finproc|s50|r1|NESTED|w2|CAP_10PCT,CAP_10PCT,1,0.4971,0.1,0,1,0
finproc|s50|r1|NESTED|w2|CELL,CELL,1,0.4971,1.0,1,1,1
finproc|s50|r1|NESTED|w4|WORKLOAD,WORKLOAD,1,0.4971,1.0,1,1,1
finproc|s50|r1|NESTED|w4|CAP_10PCT,CAP_10PCT,1,0.4971,0.1,0,1,0
finproc|s50|r1|NESTED|w4|CELL,CELL,1,0.4971,1.0,1,1,1
finproc|s50|r10|DISJOINT|w1|WORKLOAD,WORKLOAD,10,0.9993,1.0,1,1,1
finproc|s50|r10|DISJOINT|w1|CAP_10PCT,CAP_10PCT,10,0.9993,0.1,0,0,1
finproc|s50|r10|DISJOINT|w1|CELL,CELL,10,0.9993,0.1,0,0,1
finproc|s50|r10|DISJOINT|w2|WORKLOAD,WORKLOAD,10,0.999,1.0,1,1,1
finproc|s50|r10|DISJOINT|w2|CAP_10PCT,CAP_10PCT,10,0.999,0.1,0,0,1
finproc|s50|r10|DISJOINT|w2|CELL,CELL,10,0.999,0.1,0,0,1
finproc|s50|r10|DISJOINT|w4|WORKLOAD,WORKLOAD,10,0.9992,1.0,1,1,1
finproc|s50|r10|DISJOINT|w4|CAP_10PCT,CAP_10PCT,10,0.9992,0.1,0,0,1
finproc|s50|r10|DISJOINT|w4|CELL,CELL,10,0.9992,0.1,0,0,1
finproc|s50|r10|OVERLAP|w1|WORKLOAD,WORKLOAD,10,0.9549,1.0,1,1,1
finproc|s50|r10|OVERLAP|w1|CAP_10PCT,CAP_10PCT,10,0.9549,0.1,0,0,1
finproc|s50|r10|OVERLAP|w1|CELL,CELL,10,0.9549,0.1,0,0,1
finproc|s50|r10|OVERLAP|w2|WORKLOAD,WORKLOAD,10,0.9608,1.0,1,1,1
finproc|s50|r10|OVERLAP|w2|CAP_10PCT,CAP_10PCT,10,0.9608,0.1,0,0,1
finproc|s50|r10|OVERLAP|w2|CELL,CELL,10,0.9608,0.1,0,0,1
finproc|s50|r10|OVERLAP|w4|WORKLOAD,WORKLOAD,10,0.9561,1.0,1,1,1
finproc|s50|r10|OVERLAP|w4|CAP_10PCT,CAP_10PCT,10,0.9561,0.1,0,0,1
finproc|s50|r10|OVERLAP|w4|CELL,CELL,10,0.9561,0.1,0,0,1
finproc|s50|r10|NESTED|w1|WORKLOAD,WORKLOAD,10,0.9131,1.0,1,1,1
finproc|s50|r10|NESTED|w1|CAP_10PCT,CAP_10PCT,10,0.9131,0.1,0,0,1
finproc|s50|r10|NESTED|w1|CELL,CELL,10,0.9131,0.1,0,0,1
finproc|s50|r10|NESTED|w2|WORKLOAD,WORKLOAD,10,0.9131,1.0,1,1,1
finproc|s50|r10|NESTED|w2|CAP_10PCT,CAP_10PCT,10,0.9131,0.1,0,0,1
finproc|s50|r10|NESTED|w2|CELL,CELL,10,0.9131,0.1,0,0,1
finproc|s50|r10|NESTED|w4|WORKLOAD,WORKLOAD,10,0.9131,1.0,1,1,1
finproc|s50|r10|NESTED|w4|CAP_10PCT,CAP_10PCT,10,0.9131,0.1,0,0,1
finproc|s50|r10|NESTED|w4|CELL,CELL,10,0.9131,0.1,0,0,1
finproc|s50|r50|DISJOINT|w1|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s50|r50|DISJOINT|w1|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s50|r50|DISJOINT|w1|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s50|r50|DISJOINT|w2|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s50|r50|DISJOINT|w2|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s50|r50|DISJOINT|w2|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s50|r50|DISJOINT|w4|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s50|r50|DISJOINT|w4|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s50|r50|DISJOINT|w4|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s50|r50|OVERLAP|w1|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s50|r50|OVERLAP|w1|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s50|r50|OVERLAP|w1|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s50|r50|OVERLAP|w2|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s50|r50|OVERLAP|w2|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s50|r50|OVERLAP|w2|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s50|r50|OVERLAP|w4|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s50|r50|OVERLAP|w4|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s50|r50|OVERLAP|w4|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s50|r50|NESTED|w1|WORKLOAD,WORKLOAD,50,0.9812,1.0,1,1,1
finproc|s50|r50|NESTED|w1|CAP_10PCT,CAP_10PCT,50,0.9812,0.1,0,0,1
finproc|s50|r50|NESTED|w1|CELL,CELL,50,0.9812,0.02,0,0,1
finproc|s50|r50|NESTED|w2|WORKLOAD,WORKLOAD,50,0.9812,1.0,1,1,1
finproc|s50|r50|NESTED|w2|CAP_10PCT,CAP_10PCT,50,0.9812,0.1,0,0,1
finproc|s50|r50|NESTED|w2|CELL,CELL,50,0.9812,0.02,0,0,1
finproc|s50|r50|NESTED|w4|WORKLOAD,WORKLOAD,50,0.9812,1.0,1,1,1
finproc|s50|r50|NESTED|w4|CAP_10PCT,CAP_10PCT,50,0.9812,0.1,0,0,1
finproc|s50|r50|NESTED|w4|CELL,CELL,50,0.9812,0.02,0,0,1
finproc|s50|r100|DISJOINT|w1|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s50|r100|DISJOINT|w1|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s50|r100|DISJOINT|w1|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s50|r100|DISJOINT|w2|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s50|r100|DISJOINT|w2|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s50|r100|DISJOINT|w2|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s50|r100|DISJOINT|w4|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s50|r100|DISJOINT|w4|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s50|r100|DISJOINT|w4|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s50|r100|OVERLAP|w1|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s50|r100|OVERLAP|w1|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s50|r100|OVERLAP|w1|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s50|r100|OVERLAP|w2|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s50|r100|OVERLAP|w2|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s50|r100|OVERLAP|w2|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s50|r100|OVERLAP|w4|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s50|r100|OVERLAP|w4|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s50|r100|OVERLAP|w4|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s50|r100|NESTED|w1|WORKLOAD,WORKLOAD,100,0.9897,1.0,1,1,1
finproc|s50|r100|NESTED|w1|CAP_10PCT,CAP_10PCT,100,0.9897,0.1,0,0,1
finproc|s50|r100|NESTED|w1|CELL,CELL,100,0.9897,0.01,0,0,1
finproc|s50|r100|NESTED|w2|WORKLOAD,WORKLOAD,100,0.9897,1.0,1,1,1
finproc|s50|r100|NESTED|w2|CAP_10PCT,CAP_10PCT,100,0.9897,0.1,0,0,1
finproc|s50|r100|NESTED|w2|CELL,CELL,100,0.9897,0.01,0,0,1
finproc|s50|r100|NESTED|w4|WORKLOAD,WORKLOAD,100,0.9897,1.0,1,1,1
finproc|s50|r100|NESTED|w4|CAP_10PCT,CAP_10PCT,100,0.9897,0.1,0,0,1
finproc|s50|r100|NESTED|w4|CELL,CELL,100,0.9897,0.01,0,0,1
finproc|s75|r1|DISJOINT|w1|WORKLOAD,WORKLOAD,1,0.7464,1.0,1,1,1
finproc|s75|r1|DISJOINT|w1|CAP_10PCT,CAP_10PCT,1,0.7464,0.1,0,1,0
finproc|s75|r1|DISJOINT|w1|CELL,CELL,1,0.7464,1.0,1,1,1
finproc|s75|r1|DISJOINT|w2|WORKLOAD,WORKLOAD,1,0.7502,1.0,1,1,1
finproc|s75|r1|DISJOINT|w2|CAP_10PCT,CAP_10PCT,1,0.7502,0.1,0,1,0
finproc|s75|r1|DISJOINT|w2|CELL,CELL,1,0.7502,1.0,1,1,1
finproc|s75|r1|DISJOINT|w4|WORKLOAD,WORKLOAD,1,0.7499,1.0,1,1,1
finproc|s75|r1|DISJOINT|w4|CAP_10PCT,CAP_10PCT,1,0.7499,0.1,0,1,0
finproc|s75|r1|DISJOINT|w4|CELL,CELL,1,0.7499,1.0,1,1,1
finproc|s75|r1|OVERLAP|w1|WORKLOAD,WORKLOAD,1,0.6064,1.0,1,1,1
finproc|s75|r1|OVERLAP|w1|CAP_10PCT,CAP_10PCT,1,0.6064,0.1,0,1,0
finproc|s75|r1|OVERLAP|w1|CELL,CELL,1,0.6064,1.0,1,1,1
finproc|s75|r1|OVERLAP|w2|WORKLOAD,WORKLOAD,1,0.6032,1.0,1,1,1
finproc|s75|r1|OVERLAP|w2|CAP_10PCT,CAP_10PCT,1,0.6032,0.1,0,1,0
finproc|s75|r1|OVERLAP|w2|CELL,CELL,1,0.6032,1.0,1,1,1
finproc|s75|r1|OVERLAP|w4|WORKLOAD,WORKLOAD,1,0.6044,1.0,1,1,1
finproc|s75|r1|OVERLAP|w4|CAP_10PCT,CAP_10PCT,1,0.6044,0.1,0,1,0
finproc|s75|r1|OVERLAP|w4|CELL,CELL,1,0.6044,1.0,1,1,1
finproc|s75|r1|NESTED|w1|WORKLOAD,WORKLOAD,1,0.7509,1.0,1,1,1
finproc|s75|r1|NESTED|w1|CAP_10PCT,CAP_10PCT,1,0.7509,0.1,0,1,0
finproc|s75|r1|NESTED|w1|CELL,CELL,1,0.7509,1.0,1,1,1
finproc|s75|r1|NESTED|w2|WORKLOAD,WORKLOAD,1,0.7509,1.0,1,1,1
finproc|s75|r1|NESTED|w2|CAP_10PCT,CAP_10PCT,1,0.7509,0.1,0,1,0
finproc|s75|r1|NESTED|w2|CELL,CELL,1,0.7509,1.0,1,1,1
finproc|s75|r1|NESTED|w4|WORKLOAD,WORKLOAD,1,0.7509,1.0,1,1,1
finproc|s75|r1|NESTED|w4|CAP_10PCT,CAP_10PCT,1,0.7509,0.1,0,1,0
finproc|s75|r1|NESTED|w4|CELL,CELL,1,0.7509,1.0,1,1,1
finproc|s75|r10|DISJOINT|w1|WORKLOAD,WORKLOAD,10,1.0,1.0,1,1,1
finproc|s75|r10|DISJOINT|w1|CAP_10PCT,CAP_10PCT,10,1.0,0.1,0,0,1
finproc|s75|r10|DISJOINT|w1|CELL,CELL,10,1.0,0.1,0,0,1
finproc|s75|r10|DISJOINT|w2|WORKLOAD,WORKLOAD,10,1.0,1.0,1,1,1
finproc|s75|r10|DISJOINT|w2|CAP_10PCT,CAP_10PCT,10,1.0,0.1,0,0,1
finproc|s75|r10|DISJOINT|w2|CELL,CELL,10,1.0,0.1,0,0,1
finproc|s75|r10|DISJOINT|w4|WORKLOAD,WORKLOAD,10,1.0,1.0,1,1,1
finproc|s75|r10|DISJOINT|w4|CAP_10PCT,CAP_10PCT,10,1.0,0.1,0,0,1
finproc|s75|r10|DISJOINT|w4|CELL,CELL,10,1.0,0.1,0,0,1
finproc|s75|r10|OVERLAP|w1|WORKLOAD,WORKLOAD,10,0.9951,1.0,1,1,1
finproc|s75|r10|OVERLAP|w1|CAP_10PCT,CAP_10PCT,10,0.9951,0.1,0,0,1
finproc|s75|r10|OVERLAP|w1|CELL,CELL,10,0.9951,0.1,0,0,1
finproc|s75|r10|OVERLAP|w2|WORKLOAD,WORKLOAD,10,0.9936,1.0,1,1,1
finproc|s75|r10|OVERLAP|w2|CAP_10PCT,CAP_10PCT,10,0.9936,0.1,0,0,1
finproc|s75|r10|OVERLAP|w2|CELL,CELL,10,0.9936,0.1,0,0,1
finproc|s75|r10|OVERLAP|w4|WORKLOAD,WORKLOAD,10,0.995,1.0,1,1,1
finproc|s75|r10|OVERLAP|w4|CAP_10PCT,CAP_10PCT,10,0.995,0.1,0,0,1
finproc|s75|r10|OVERLAP|w4|CELL,CELL,10,0.995,0.1,0,0,1
finproc|s75|r10|NESTED|w1|WORKLOAD,WORKLOAD,10,1.0,1.0,1,1,1
finproc|s75|r10|NESTED|w1|CAP_10PCT,CAP_10PCT,10,1.0,0.1,0,0,1
finproc|s75|r10|NESTED|w1|CELL,CELL,10,1.0,0.1,0,0,1
finproc|s75|r10|NESTED|w2|WORKLOAD,WORKLOAD,10,1.0,1.0,1,1,1
finproc|s75|r10|NESTED|w2|CAP_10PCT,CAP_10PCT,10,1.0,0.1,0,0,1
finproc|s75|r10|NESTED|w2|CELL,CELL,10,1.0,0.1,0,0,1
finproc|s75|r10|NESTED|w4|WORKLOAD,WORKLOAD,10,1.0,1.0,1,1,1
finproc|s75|r10|NESTED|w4|CAP_10PCT,CAP_10PCT,10,1.0,0.1,0,0,1
finproc|s75|r10|NESTED|w4|CELL,CELL,10,1.0,0.1,0,0,1
finproc|s75|r50|DISJOINT|w1|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|DISJOINT|w1|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|DISJOINT|w1|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r50|DISJOINT|w2|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|DISJOINT|w2|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|DISJOINT|w2|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r50|DISJOINT|w4|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|DISJOINT|w4|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|DISJOINT|w4|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r50|OVERLAP|w1|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|OVERLAP|w1|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|OVERLAP|w1|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r50|OVERLAP|w2|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|OVERLAP|w2|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|OVERLAP|w2|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r50|OVERLAP|w4|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|OVERLAP|w4|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|OVERLAP|w4|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r50|NESTED|w1|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|NESTED|w1|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|NESTED|w1|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r50|NESTED|w2|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|NESTED|w2|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|NESTED|w2|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r50|NESTED|w4|WORKLOAD,WORKLOAD,50,1.0,1.0,1,1,1
finproc|s75|r50|NESTED|w4|CAP_10PCT,CAP_10PCT,50,1.0,0.1,0,0,1
finproc|s75|r50|NESTED|w4|CELL,CELL,50,1.0,0.02,0,0,1
finproc|s75|r100|DISJOINT|w1|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s75|r100|DISJOINT|w1|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s75|r100|DISJOINT|w1|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s75|r100|DISJOINT|w2|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s75|r100|DISJOINT|w2|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s75|r100|DISJOINT|w2|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s75|r100|DISJOINT|w4|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s75|r100|DISJOINT|w4|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s75|r100|DISJOINT|w4|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s75|r100|OVERLAP|w1|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
finproc|s75|r100|OVERLAP|w1|CAP_10PCT,CAP_10PCT,100,1.0,0.1,0,0,1
finproc|s75|r100|OVERLAP|w1|CELL,CELL,100,1.0,0.01,0,0,1
finproc|s75|r100|OVERLAP|w2|WORKLOAD,WORKLOAD,100,1.0,1.0,1,1,1
